seed,family,u_in,h0,inlet,outlet,cfl_init,n_iter,converged,r0_ratio
3387,sin2d,0.4421096428755201,0.0022653367207150343,east,north,4.0,54,True,1.0
3387,sin2d,0.4421096428755201,0.0022653367207150343,east,north,8.0,12,False,1.0
3389,sin2d,1.7528603936019675,0.00035724143122219175,west,south,8.0,6,True,1.0
3389,sin2d,1.7528603936019675,0.00035724143122219175,west,south,16.0,5,True,1.0
3390,grf,0.10735182807711934,0.0005167983261239332,south,east,1.0,6,True,1.0
3390,grf,0.10735182807711934,0.0005167983261239332,south,east,2.0,5,True,1.0
3390,grf,0.10735182807711934,0.0005167983261239332,south,east,4.0,5,True,1.0
3390,grf,0.10735182807711934,0.0005167983261239332,south,east,8.0,4,True,1.0
3390,grf,0.10735182807711934,0.0005167983261239332,south,east,16.0,4,True,1.0
3381,serpentine,1.0602901311822168,0.0008556993779851904,north,south,1.0,46,True,1.0
3373,serpentine,1.4556951015398538,0.0003050017138726085,east,west,8.0,120,False,1.0
3373,serpentine,1.4556951015398538,0.0003050017138726085,east,west,16.0,120,False,1.0
3394,uturn,0.34709920011284745,0.0004175989561950329,west,west,1.0,8,True,1.0
3394,uturn,0.34709920011284745,0.0004175989561950329,west,west,2.0,7,True,1.0
3394,uturn,0.34709920011284745,0.0004175989561950329,west,west,4.0,6,True,1.0
3394,uturn,0.34709920011284745,0.0004175989561950329,west,west,8.0,5,True,1.0
3394,uturn,0.34709920011284745,0.0004175989561950329,west,west,16.0,6,True,1.0
3393,sin2d,1.901993344657069,0.0004645344881371248,south,south,1.0,9,True,1.0
3393,sin2d,1.901993344657069,0.0004645344881371248,south,south,2.0,8,True,1.0
3393,sin2d,1.901993344657069,0.0004645344881371248,south,south,4.0,8,True,1.0
3392,uniform,0.3227000188693356,0.002748413634219994,north,south,1.0,19,True,1.0
3392,uniform,0.3227000188693356,0.002748413634219994,north,south,2.0,17,True,1.0
3393,sin2d,1.901993344657069,0.0004645344881371248,south,south,8.0,34,True,1.0
3393,sin2d,1.901993344657069,0.0004645344881371248,south,south,16.0,20,True,1.0
3381,serpentine,1.0602901311822168,0.0008556993779851904,north,south,2.0,17,True,1.0
3381,serpentine,1.0602901311822168,0.0008556993779851904,north,south,4.0,64,True,1.0
3381,serpentine,1.0602901311822168,0.0008556993779851904,north,south,8.0,51,True,1.0
3381,serpentine,1.0602901311822168,0.0008556993779851904,north,south,16.0,17,True,1.0
3392,uniform,0.3227000188693356,0.002748413634219994,north,south,16.0,9,True,1.0
3396,blobs,1.4485470858813296,0.000319036595290316,west,south,1.0,8,True,1.0
3396,blobs,1.4485470858813296,0.000319036595290316,west,south,2.0,7,True,1.0
3396,blobs,1.4485470858813296,0.000319036595290316,west,south,4.0,6,True,1.0
3396,blobs,1.4485470858813296,0.000319036595290316,west,south,8.0,5,True,1.0
3396,blobs,1.4485470858813296,0.000319036595290316,west,south,16.0,6,True,1.0
3392,uniform,0.3227000188693356,0.002748413634219994,north,south,4.0,12,True,1.0
3392,uniform,0.3227000188693356,0.002748413634219994,north,south,8.0,9,True,1.0
3395,blobs,1.3246816415520248,0.0009538472454428711,west,south,1.0,12,True,1.0
3395,blobs,1.3246816415520248,0.0009538472454428711,west,south,2.0,11,True,1.0
3395,blobs,1.3246816415520248,0.0009538472454428711,west,south,4.0,9,True,1.0
3395,blobs,1.3246816415520248,0.0009538472454428711,west,south,8.0,9,True,1.0
3397,uturn,0.6674142032691452,0.0006399192726644705,west,west,2.0,9,True,1.0
3397,uturn,0.6674142032691452,0.0006399192726644705,west,west,4.0,7,True,1.0
3395,blobs,1.3246816415520248,0.0009538472454428711,west,south,16.0,13,True,1.0
3397,uturn,0.6674142032691452,0.0006399192726644705,west,west,1.0,10,True,1.0
3398,grf,0.17988547552130765,0.0004956561607889767,south,south,4.0,6,True,1.0
3398,grf,0.17988547552130765,0.0004956561607889767,south,south,8.0,5,True,1.0
3398,grf,0.17988547552130765,0.0004956561607889767,south,south,16.0,5,True,1.0
3400,blobs,0.1796752893767503,0.0004518477264926675,north,west,1.0,7,True,1.0
3398,grf,0.17988547552130765,0.0004956561607889767,south,south,1.0,8,True,1.0
3398,grf,0.17988547552130765,0.0004956561607889767,south,south,2.0,7,True,1.0
3397,uturn,0.6674142032691452,0.0006399192726644705,west,west,8.0,7,True,1.0
3397,uturn,0.6674142032691452,0.0006399192726644705,west,west,16.0,9,True,1.0
3400,blobs,0.1796752893767503,0.0004518477264926675,north,west,2.0,6,True,1.0
3400,blobs,0.1796752893767503,0.0004518477264926675,north,west,4.0,6,True,1.0
3400,blobs,0.1796752893767503,0.0004518477264926675,north,west,8.0,6,True,1.0
3400,blobs,0.1796752893767503,0.0004518477264926675,north,west,16.0,5,True,1.0
3399,serpentine,0.13801396967660678,0.0027569632605629942,east,west,4.0,12,True,1.0
3399,serpentine,0.13801396967660678,0.0027569632605629942,east,west,8.0,10,True,1.0
3399,serpentine,0.13801396967660678,0.0027569632605629942,east,west,1.0,10,True,1.0
3399,serpentine,0.13801396967660678,0.0027569632605629942,east,west,2.0,16,True,1.0
3399,serpentine,0.13801396967660678,0.0027569632605629942,east,west,16.0,9,True,1.0
3402,sin2d,1.0866690208467793,0.0017167889825835483,south,west,1.0,16,True,1.0
3402,sin2d,1.0866690208467793,0.0017167889825835483,south,west,2.0,48,True,1.0
3402,sin2d,1.0866690208467793,0.0017167889825835483,south,west,4.0,12,True,1.0
3403,uturn,0.189791380962175,0.0020800961046650384,west,west,1.0,12,True,1.0
3403,uturn,0.189791380962175,0.0020800961046650384,west,west,2.0,10,True,1.0
3404,sin2d,0.13195138888355648,0.002688136057512405,west,east,2.0,13,True,1.0
3404,sin2d,0.13195138888355648,0.002688136057512405,west,east,4.0,8,True,1.0
3404,sin2d,0.13195138888355648,0.002688136057512405,west,east,8.0,8,True,1.0
3404,sin2d,0.13195138888355648,0.002688136057512405,west,east,16.0,7,True,1.0
3405,quad,0.2095274733602954,0.00033945826412611204,north,east,1.0,6,True,1.0
3405,quad,0.2095274733602954,0.00033945826412611204,north,east,2.0,6,True,1.0
3405,quad,0.2095274733602954,0.00033945826412611204,north,east,4.0,5,True,1.0
3405,quad,0.2095274733602954,0.00033945826412611204,north,east,8.0,4,True,1.0
3405,quad,0.2095274733602954,0.00033945826412611204,north,east,16.0,4,True,1.0
3406,blobs,0.11429843979470743,0.00040639608817607154,west,south,1.0,6,True,1.0
3406,blobs,0.11429843979470743,0.00040639608817607154,west,south,2.0,5,True,1.0
3406,blobs,0.11429843979470743,0.00040639608817607154,west,south,4.0,4,True,1.0
3406,blobs,0.11429843979470743,0.00040639608817607154,west,south,8.0,4,True,1.0
3406,blobs,0.11429843979470743,0.00040639608817607154,west,south,16.0,3,True,1.0
3403,uturn,0.189791380962175,0.0020800961046650384,west,west,4.0,25,True,1.0
3403,uturn,0.189791380962175,0.0020800961046650384,west,west,8.0,14,True,1.0
3408,quad,0.6926665784188575,0.0006650761626007375,south,north,4.0,8,True,1.0
3408,quad,0.6926665784188575,0.0006650761626007375,south,north,8.0,6,True,1.0
3402,sin2d,1.0866690208467793,0.0017167889825835483,south,west,8.0,61,True,1.0
3402,sin2d,1.0866690208467793,0.0017167889825835483,south,west,16.0,32,True,1.0
3408,quad,0.6926665784188575,0.0006650761626007375,south,north,1.0,8,True,1.0
3408,quad,0.6926665784188575,0.0006650761626007375,south,north,2.0,7,True,1.0
3408,quad,0.6926665784188575,0.0006650761626007375,south,north,16.0,6,True,1.0
3407,uturn,0.7655064393849313,0.0006627044672292136,west,west,1.0,10,True,1.0
3407,uturn,0.7655064393849313,0.0006627044672292136,west,west,2.0,9,True,1.0
3407,uturn,0.7655064393849313,0.0006627044672292136,west,west,4.0,8,True,1.0
3409,uturn,0.5564543008675269,0.000805708094368541,west,west,1.0,8,True,1.0
3409,uturn,0.5564543008675269,0.000805708094368541,west,west,2.0,8,True,1.0
3409,uturn,0.5564543008675269,0.000805708094368541,west,west,4.0,7,True,1.0
3409,uturn,0.5564543008675269,0.000805708094368541,west,west,8.0,7,True,1.0
3409,uturn,0.5564543008675269,0.000805708094368541,west,west,16.0,7,True,1.0
3410,grf,1.363273607037944,0.0003151659830572089,north,west,1.0,10,True,1.0
3410,grf,1.363273607037944,0.0003151659830572089,north,west,2.0,8,True,1.0
3410,grf,1.363273607037944,0.0003151659830572089,north,west,4.0,8,True,1.0
3411,uturn,0.2406678035376138,0.0006517193021935906,west,west,1.0,8,True,1.0
3411,uturn,0.2406678035376138,0.0006517193021935906,west,west,2.0,7,True,1.0
3410,grf,1.363273607037944,0.0003151659830572089,north,west,8.0,7,True,1.0
3410,grf,1.363273607037944,0.0003151659830572089,north,west,16.0,8,True,1.0
3411,uturn,0.2406678035376138,0.0006517193021935906,west,west,4.0,6,True,1.0
3411,uturn,0.2406678035376138,0.0006517193021935906,west,west,8.0,5,True,1.0
3407,uturn,0.7655064393849313,0.0006627044672292136,west,west,8.0,8,True,1.0
3407,uturn,0.7655064393849313,0.0006627044672292136,west,west,16.0,30,True,1.0
3411,uturn,0.2406678035376138,0.0006517193021935906,west,west,16.0,5,True,1.0
3412,uturn,1.8165866560609416,0.0005019576366857498,west,west,1.0,10,True,1.0
3403,uturn,0.189791380962175,0.0020800961046650384,west,west,16.0,120,False,1.0
3404,sin2d,0.13195138888355648,0.002688136057512405,west,east,1.0,13,True,1.0
3414,serpentine,0.4190596205616557,0.0006493941224622117,west,south,1.0,9,True,1.0
3414,serpentine,0.4190596205616557,0.0006493941224622117,west,south,2.0,8,True,1.0
3414,serpentine,0.4190596205616557,0.0006493941224622117,west,south,16.0,6,True,1.0
3413,uniform,0.10638627178920518,0.002554682492125263,west,east,1.0,11,True,1.0
3414,serpentine,0.4190596205616557,0.0006493941224622117,west,south,4.0,10,True,1.0
3414,serpentine,0.4190596205616557,0.0006493941224622117,west,south,8.0,6,True,1.0
3413,uniform,0.10638627178920518,0.002554682492125263,west,east,8.0,6,True,1.0
3413,uniform,0.10638627178920518,0.002554682492125263,west,east,16.0,5,True,1.0
3413,uniform,0.10638627178920518,0.002554682492125263,west,east,2.0,9,True,1.0
3413,uniform,0.10638627178920518,0.002554682492125263,west,east,4.0,8,True,1.0
3415,uniform,1.8337138419945709,0.00037649977944889256,north,south,1.0,8,True,1.0
3415,uniform,1.8337138419945709,0.00037649977944889256,north,south,2.0,9,True,1.0
3415,uniform,1.8337138419945709,0.00037649977944889256,north,south,4.0,6,True,1.0
3415,uniform,1.8337138419945709,0.00037649977944889256,north,south,8.0,11,True,1.0
3415,uniform,1.8337138419945709,0.00037649977944889256,north,south,16.0,7,True,1.0
3416,blobs,0.13281382612563897,0.0015352882265724482,north,south,1.0,9,True,1.0
3416,blobs,0.13281382612563897,0.0015352882265724482,north,south,2.0,8,True,1.0
3416,blobs,0.13281382612563897,0.0015352882265724482,north,south,4.0,7,True,1.0
3416,blobs,0.13281382612563897,0.0015352882265724482,north,south,8.0,6,True,1.0
3416,blobs,0.13281382612563897,0.0015352882265724482,north,south,16.0,5,True,1.0
3417,sin2d,0.17467504830582442,0.0006015320129946945,south,west,1.0,8,True,1.0
3417,sin2d,0.17467504830582442,0.0006015320129946945,south,west,2.0,7,True,1.0
3417,sin2d,0.17467504830582442,0.0006015320129946945,south,west,4.0,6,True,1.0
3417,sin2d,0.17467504830582442,0.0006015320129946945,south,west,8.0,6,True,1.0
3412,uturn,1.8165866560609416,0.0005019576366857498,west,west,8.0,38,True,1.0
3412,uturn,1.8165866560609416,0.0005019576366857498,west,west,16.0,11,True,1.0
3412,uturn,1.8165866560609416,0.0005019576366857498,west,west,2.0,32,True,1.0
3412,uturn,1.8165866560609416,0.0005019576366857498,west,west,4.0,27,True,1.0
3417,sin2d,0.17467504830582442,0.0006015320129946945,south,west,16.0,5,True,1.0
3418,sin2d,1.2521550992427244,0.0011013669326486732,east,north,1.0,39,True,1.0
3418,sin2d,1.2521550992427244,0.0011013669326486732,east,north,2.0,29,True,1.0
3418,sin2d,1.2521550992427244,0.0011013669326486732,east,north,4.0,29,True,1.0
3418,sin2d,1.2521550992427244,0.0011013669326486732,east,north,8.0,96,True,1.0
3418,sin2d,1.2521550992427244,0.0011013669326486732,east,north,16.0,31,True,1.0
3422,grf,0.2651627550432166,0.001508540192944942,east,south,2.0,6,True,1.0
3422,grf,0.2651627550432166,0.001508540192944942,east,south,4.0,5,True,1.0
3422,grf,0.2651627550432166,0.001508540192944942,east,south,8.0,4,True,1.0
3422,grf,0.2651627550432166,0.001508540192944942,east,south,16.0,4,True,1.0
3391,sin2d,1.0442567515264158,0.0024693599843827406,east,east,4.0,120,False,1.0
3391,sin2d,1.0442567515264158,0.0024693599843827406,east,east,8.0,120,False,1.0
3391,sin2d,1.0442567515264158,0.0024693599843827406,east,east,16.0,120,False,1.0
3422,grf,0.2651627550432166,0.001508540192944942,east,south,1.0,7,True,1.0
3420,quad,0.641395664639119,0.00269725019395047,west,north,1.0,24,True,1.0
3420,quad,0.641395664639119,0.00269725019395047,west,north,2.0,20,True,1.0
3420,quad,0.641395664639119,0.00269725019395047,west,north,4.0,15,True,1.0
3420,quad,0.641395664639119,0.00269725019395047,west,north,8.0,18,True,1.0
3420,quad,0.641395664639119,0.00269725019395047,west,north,16.0,28,True,1.0
3419,serpentine,0.2884873817520858,0.0005748379022327823,west,south,1.0,27,True,1.0
3391,sin2d,1.0442567515264158,0.0024693599843827406,east,east,1.0,120,False,1.0
3391,sin2d,1.0442567515264158,0.0024693599843827406,east,east,2.0,120,False,1.0
3423,grf,0.13518307768478746,0.0022743869321174407,west,east,1.0,10,True,1.0
3423,grf,0.13518307768478746,0.0022743869321174407,west,east,2.0,9,True,1.0
3423,grf,0.13518307768478746,0.0022743869321174407,west,east,16.0,6,True,1.0
3427,blobs,0.1581547578193108,0.0008607316345086221,west,west,1.0,8,True,1.0
3419,serpentine,0.2884873817520858,0.0005748379022327823,west,south,2.0,24,True,1.0
3419,serpentine,0.2884873817520858,0.0005748379022327823,west,south,4.0,56,True,1.0
3423,grf,0.13518307768478746,0.0022743869321174407,west,east,4.0,8,True,1.0
3423,grf,0.13518307768478746,0.0022743869321174407,west,east,8.0,7,True,1.0
3427,blobs,0.1581547578193108,0.0008607316345086221,west,west,2.0,7,True,1.0
3427,blobs,0.1581547578193108,0.0008607316345086221,west,west,4.0,6,True,1.0
3427,blobs,0.1581547578193108,0.0008607316345086221,west,west,8.0,5,True,1.0
3427,blobs,0.1581547578193108,0.0008607316345086221,west,west,16.0,5,True,1.0
3428,pins,0.7937853115522807,0.0012727260204006005,north,west,4.0,9,True,1.0
3428,pins,0.7937853115522807,0.0012727260204006005,north,west,8.0,8,True,1.0
3428,pins,0.7937853115522807,0.0012727260204006005,north,west,1.0,12,True,1.0
3428,pins,0.7937853115522807,0.0012727260204006005,north,west,2.0,11,True,1.0
3419,serpentine,0.2884873817520858,0.0005748379022327823,west,south,8.0,55,True,1.0
3419,serpentine,0.2884873817520858,0.0005748379022327823,west,south,16.0,120,False,1.0
3431,serpentine,0.10785601957941134,0.00031652473296994493,east,west,1.0,5,True,1.0
3431,serpentine,0.10785601957941134,0.00031652473296994493,east,west,2.0,4,True,1.0
3431,serpentine,0.10785601957941134,0.00031652473296994493,east,west,4.0,4,True,1.0
3431,serpentine,0.10785601957941134,0.00031652473296994493,east,west,8.0,4,True,1.0
3431,serpentine,0.10785601957941134,0.00031652473296994493,east,west,16.0,3,True,1.0
3430,uniform,1.7531449071071563,0.0006829894861634015,south,north,1.0,10,True,1.0
3428,pins,0.7937853115522807,0.0012727260204006005,north,west,16.0,8,True,1.0
3421,serpentine,0.8531199301448663,0.001318753619420099,east,north,1.0,120,False,1.0
3430,uniform,1.7531449071071563,0.0006829894861634015,south,north,2.0,9,True,1.0
3430,uniform,1.7531449071071563,0.0006829894861634015,south,north,4.0,8,True,1.0
3430,uniform,1.7531449071071563,0.0006829894861634015,south,north,8.0,11,True,1.0
3430,uniform,1.7531449071071563,0.0006829894861634015,south,north,16.0,9,True,1.0
3421,serpentine,0.8531199301448663,0.001318753619420099,east,north,8.0,40,True,1.0
3421,serpentine,0.8531199301448663,0.001318753619420099,east,north,16.0,28,True,1.0
3421,serpentine,0.8531199301448663,0.001318753619420099,east,north,2.0,120,False,1.0
3421,serpentine,0.8531199301448663,0.001318753619420099,east,north,4.0,28,True,1.0
3434,uniform,0.13827389956691588,0.0009412761328065378,west,north,2.0,7,True,1.0
3434,uniform,0.13827389956691588,0.0009412761328065378,west,north,4.0,6,True,1.0
3434,uniform,0.13827389956691588,0.0009412761328065378,west,north,8.0,5,True,1.0
3434,uniform,0.13827389956691588,0.0009412761328065378,west,north,16.0,5,True,1.0
3435,quad,0.27005226868818305,0.0005633556433099987,west,south,1.0,7,True,1.0
3435,quad,0.27005226868818305,0.0005633556433099987,west,south,2.0,6,True,1.0
3435,quad,0.27005226868818305,0.0005633556433099987,west,south,4.0,5,True,1.0
3435,quad,0.27005226868818305,0.0005633556433099987,west,south,8.0,5,True,1.0
3435,quad,0.27005226868818305,0.0005633556433099987,west,south,16.0,4,True,1.0
3437,grf,0.20153092433453235,0.00043772957019556246,west,north,1.0,7,True,1.0
3437,grf,0.20153092433453235,0.00043772957019556246,west,north,2.0,6,True,1.0
3437,grf,0.20153092433453235,0.00043772957019556246,west,north,4.0,6,True,1.0
3437,grf,0.20153092433453235,0.00043772957019556246,west,north,8.0,5,True,1.0
3437,grf,0.20153092433453235,0.00043772957019556246,west,north,16.0,4,True,1.0
3438,serpentine,0.25220499357327536,0.0003581913031105808,west,east,1.0,6,True,1.0
3438,serpentine,0.25220499357327536,0.0003581913031105808,west,east,2.0,5,True,1.0
3424,sin2d,0.9909695199950748,0.0022685581483858465,south,west,16.0,120,False,1.0
3434,uniform,0.13827389956691588,0.0009412761328065378,west,north,1.0,8,True,1.0
3438,serpentine,0.25220499357327536,0.0003581913031105808,west,east,4.0,5,True,1.0
3438,serpentine,0.25220499357327536,0.0003581913031105808,west,east,8.0,4,True,1.0
3438,serpentine,0.25220499357327536,0.0003581913031105808,west,east,16.0,4,True,1.0
3439,serpentine,0.5538241820780916,0.0004772405352138301,south,west,1.0,8,True,1.0
3439,serpentine,0.5538241820780916,0.0004772405352138301,south,west,2.0,7,True,1.0
3439,serpentine,0.5538241820780916,0.0004772405352138301,south,west,4.0,6,True,1.0
3439,serpentine,0.5538241820780916,0.0004772405352138301,south,west,8.0,5,True,1.0
3439,serpentine,0.5538241820780916,0.0004772405352138301,south,west,16.0,5,True,1.0
3440,uturn,0.12440793540073433,0.001441204073094677,west,west,1.0,8,True,1.0
3440,uturn,0.12440793540073433,0.001441204073094677,west,west,2.0,7,True,1.0
3440,uturn,0.12440793540073433,0.001441204073094677,west,west,4.0,6,True,1.0
3440,uturn,0.12440793540073433,0.001441204073094677,west,west,8.0,6,True,1.0
